text,label
"I enjoy asking people about their majors, projects, and how they got into them.",Curious
"I like testing new experiences before deciding whether they are for me.",Curious
"I am interested in the backstory behind almost everything on campus.",Curious
"I like when a simple question turns into a deep rabbit hole.",Curious
"I usually want to know what happens if you try it a different way.",Curious
"I enjoy learning for the feeling of finally getting it.",Curious
"I ask questions even when the answer will not help my grade.",Curious
"I like exploring ideas before I know where they are going.",Curious
"I am the friend who says wait but why does that work like that.",Curious
"I get genuinely excited when someone explains something I have never seen before.",Curious
"I live by checklists because they keep my brain from dropping small details.",Organized
"I like making sure the room, time, supplies, and backup plan are confirmed early.",Organized
"I keep folders for classes so I can find the exact file without digging.",Organized
"I usually make the schedule before the week gets messy.",Organized
"I am the person who asks where are we meeting and what do we need to bring.",Organized
"I like color-coding tasks so I know what is done and what is still open.",Organized
"I keep track of deadlines before they sneak up on me.",Organized
"I enjoy making a clean list and checking items off one by one.",Organized
"I usually put assignments, shifts, and meetings into a calendar right away.",Organized
"I like packing materials the night before so the morning is not chaos.",Organized
"I am good at keeping forms, notes, and links in the right place.",Organized
"I usually notice missing supplies before the event starts.",Organized
"I like having a clear order for what needs to happen first, second, and third.",Organized
"I make shared docs neat so nobody has to hunt for information.",Organized
"I am the person who confirms the reservation, arrival time, and equipment list.",Organized
"I like turning messy tasks into a simple checklist.",Organized
"I keep my desktop and class files sorted because future me needs help.",Organized
"I usually plan study blocks so I know when each assignment gets done.",Organized
"I like knowing the details before people show up.",Organized
"I am good at tracking who has submitted what and what is still missing.",Organized
"I bring structure to chaotic prep by writing everything down.",Organized
"I like reminders, labels, and folders more than trying to remember everything.",Organized
"I usually make sure the sign-up sheet, QR code, and materials are ready.",Organized
"I am the friend who remembers the deadline, location, and dress code.",Organized
"I like having everything set up before the rush begins.",Organized
"I like digging through articles until I find the source that actually explains it.",Researcher
"I am the person checking citations while everyone else is still choosing a topic.",Researcher
"I enjoy finding reliable sources and comparing what they say.",Researcher
"I will read the article, the footnotes, and the linked report if the question matters.",Researcher
"I like fact-checking claims before they end up on a slide.",Researcher
"I am good at finding the one source that makes the whole paper clearer.",Researcher
